spawn bash -c cat .run-ssh | ssh root@10.10.11.131 'bash -s' 
root@10.10.11.131's password: 
PING 2.10.0.2 (2.10.0.2) 56(84) bytes of data.
64 bytes from 2.10.0.2: icmp_seq=15582 ttl=61 time=0.422 ms
64 bytes from 2.10.0.2: icmp_seq=15586 ttl=61 time=0.411 ms
64 bytes from 2.10.0.2: icmp_seq=15592 ttl=61 time=0.414 ms
64 bytes from 2.10.0.2: icmp_seq=15598 ttl=61 time=0.410 ms
64 bytes from 2.10.0.2: icmp_seq=15602 ttl=61 time=0.379 ms
64 bytes from 2.10.0.2: icmp_seq=15607 ttl=61 time=0.360 ms
64 bytes from 2.10.0.2: icmp_seq=15617 ttl=61 time=0.350 ms
64 bytes from 2.10.0.2: icmp_seq=15624 ttl=61 time=0.411 ms
64 bytes from 2.10.0.2: icmp_seq=15628 ttl=61 time=0.428 ms
64 bytes from 2.10.0.2: icmp_seq=15629 ttl=61 time=0.418 ms
64 bytes from 2.10.0.2: icmp_seq=15630 ttl=61 time=0.411 ms
64 bytes from 2.10.0.2: icmp_seq=15636 ttl=61 time=0.370 ms
64 bytes from 2.10.0.2: icmp_seq=15638 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=15644 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=15646 ttl=61 time=0.410 ms
64 bytes from 2.10.0.2: icmp_seq=15648 ttl=61 time=0.468 ms
64 bytes from 2.10.0.2: icmp_seq=15656 ttl=61 time=0.416 ms
64 bytes from 2.10.0.2: icmp_seq=15670 ttl=61 time=0.410 ms
64 bytes from 2.10.0.2: icmp_seq=15671 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=15675 ttl=61 time=0.414 ms
64 bytes from 2.10.0.2: icmp_seq=15677 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=15679 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=15688 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=15699 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=15700 ttl=61 time=0.388 ms
64 bytes from 2.10.0.2: icmp_seq=15702 ttl=61 time=0.336 ms
64 bytes from 2.10.0.2: icmp_seq=15706 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=15712 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=15714 ttl=61 time=0.393 ms
64 bytes from 2.10.0.2: icmp_seq=15718 ttl=61 time=0.437 ms
64 bytes from 2.10.0.2: icmp_seq=15720 ttl=61 time=0.345 ms
64 bytes from 2.10.0.2: icmp_seq=15722 ttl=61 time=0.337 ms
64 bytes from 2.10.0.2: icmp_seq=15726 ttl=61 time=0.423 ms
64 bytes from 2.10.0.2: icmp_seq=15731 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=15740 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=15751 ttl=61 time=0.471 ms
64 bytes from 2.10.0.2: icmp_seq=15764 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=15767 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=15769 ttl=61 time=0.424 ms
64 bytes from 2.10.0.2: icmp_seq=15779 ttl=61 time=0.410 ms
64 bytes from 2.10.0.2: icmp_seq=15782 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=15787 ttl=61 time=0.438 ms
64 bytes from 2.10.0.2: icmp_seq=15789 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=15792 ttl=61 time=0.348 ms
64 bytes from 2.10.0.2: icmp_seq=15793 ttl=61 time=0.434 ms
64 bytes from 2.10.0.2: icmp_seq=15797 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=15803 ttl=61 time=0.409 ms
64 bytes from 2.10.0.2: icmp_seq=15808 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=15809 ttl=61 time=0.409 ms
64 bytes from 2.10.0.2: icmp_seq=15813 ttl=61 time=0.475 ms
64 bytes from 2.10.0.2: icmp_seq=15816 ttl=61 time=0.411 ms
64 bytes from 2.10.0.2: icmp_seq=15824 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=15825 ttl=61 time=0.426 ms
64 bytes from 2.10.0.2: icmp_seq=15837 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=15844 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=15845 ttl=61 time=0.462 ms
64 bytes from 2.10.0.2: icmp_seq=15846 ttl=61 time=0.465 ms
64 bytes from 2.10.0.2: icmp_seq=15847 ttl=61 time=0.462 ms
64 bytes from 2.10.0.2: icmp_seq=15848 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=15849 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=15850 ttl=61 time=0.470 ms
64 bytes from 2.10.0.2: icmp_seq=15851 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=15852 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=15853 ttl=61 time=0.465 ms
64 bytes from 2.10.0.2: icmp_seq=15854 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=15855 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=15856 ttl=61 time=0.433 ms
64 bytes from 2.10.0.2: icmp_seq=15857 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=15858 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=15859 ttl=61 time=0.462 ms
64 bytes from 2.10.0.2: icmp_seq=15860 ttl=61 time=0.423 ms
64 bytes from 2.10.0.2: icmp_seq=15861 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=15862 ttl=61 time=0.442 ms
64 bytes from 2.10.0.2: icmp_seq=15863 ttl=61 time=0.466 ms
64 bytes from 2.10.0.2: icmp_seq=15864 ttl=61 time=0.462 ms
64 bytes from 2.10.0.2: icmp_seq=15865 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=15866 ttl=61 time=0.471 ms
64 bytes from 2.10.0.2: icmp_seq=15867 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=15868 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=15869 ttl=61 time=0.468 ms
64 bytes from 2.10.0.2: icmp_seq=15870 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=15871 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=15872 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=15873 ttl=61 time=0.465 ms
64 bytes from 2.10.0.2: icmp_seq=15874 ttl=61 time=0.442 ms
64 bytes from 2.10.0.2: icmp_seq=15875 ttl=61 time=0.462 ms
64 bytes from 2.10.0.2: icmp_seq=15876 ttl=61 time=0.435 ms
64 bytes from 2.10.0.2: icmp_seq=15877 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=15878 ttl=61 time=0.466 ms
64 bytes from 2.10.0.2: icmp_seq=15879 ttl=61 time=0.479 ms
64 bytes from 2.10.0.2: icmp_seq=15880 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=15881 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=15882 ttl=61 time=0.434 ms
64 bytes from 2.10.0.2: icmp_seq=15883 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=15884 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=15885 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=15886 ttl=61 time=0.468 ms
64 bytes from 2.10.0.2: icmp_seq=15887 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=15888 ttl=61 time=0.471 ms
64 bytes from 2.10.0.2: icmp_seq=15889 ttl=61 time=0.465 ms
64 bytes from 2.10.0.2: icmp_seq=15890 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=15891 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=15892 ttl=61 time=0.462 ms
64 bytes from 2.10.0.2: icmp_seq=15893 ttl=61 time=0.473 ms
64 bytes from 2.10.0.2: icmp_seq=15894 ttl=61 time=0.469 ms
64 bytes from 2.10.0.2: icmp_seq=15895 ttl=61 time=0.465 ms
64 bytes from 2.10.0.2: icmp_seq=15896 ttl=61 time=0.467 ms
64 bytes from 2.10.0.2: icmp_seq=15897 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=15898 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=15899 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=15900 ttl=61 time=0.466 ms
64 bytes from 2.10.0.2: icmp_seq=15901 ttl=61 time=0.467 ms
64 bytes from 2.10.0.2: icmp_seq=15902 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=15903 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=15904 ttl=61 time=0.422 ms
64 bytes from 2.10.0.2: icmp_seq=15905 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=15906 ttl=61 time=0.470 ms
64 bytes from 2.10.0.2: icmp_seq=15907 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=15908 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=15909 ttl=61 time=0.467 ms
64 bytes from 2.10.0.2: icmp_seq=15910 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=15911 ttl=61 time=0.442 ms
64 bytes from 2.10.0.2: icmp_seq=15912 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=15913 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=15914 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=15915 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=15916 ttl=61 time=0.468 ms
64 bytes from 2.10.0.2: icmp_seq=15917 ttl=61 time=0.467 ms
64 bytes from 2.10.0.2: icmp_seq=15918 ttl=61 time=0.469 ms
64 bytes from 2.10.0.2: icmp_seq=15919 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=15920 ttl=61 time=0.462 ms
64 bytes from 2.10.0.2: icmp_seq=15921 ttl=61 time=0.438 ms
64 bytes from 2.10.0.2: icmp_seq=15922 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=15923 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=15924 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=15925 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=15926 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=15927 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=15928 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=15929 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=15930 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=15931 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=15932 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=15933 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=15934 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=15935 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=15936 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=15937 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=15938 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=15939 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=15940 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=15941 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=15942 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=15943 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=15944 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=15945 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=15946 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=15947 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=15948 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=15949 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=15950 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=15951 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=15952 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=15953 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=15954 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=15955 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=15956 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=15957 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=15958 ttl=61 time=0.434 ms
64 bytes from 2.10.0.2: icmp_seq=15959 ttl=61 time=0.433 ms
64 bytes from 2.10.0.2: icmp_seq=15960 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=15961 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=15962 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=15963 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=15964 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=15965 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=15966 ttl=61 time=0.469 ms
64 bytes from 2.10.0.2: icmp_seq=15967 ttl=61 time=0.462 ms
64 bytes from 2.10.0.2: icmp_seq=15968 ttl=61 time=0.411 ms
64 bytes from 2.10.0.2: icmp_seq=15969 ttl=61 time=0.434 ms
64 bytes from 2.10.0.2: icmp_seq=15970 ttl=61 time=0.465 ms
64 bytes from 2.10.0.2: icmp_seq=15971 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=15972 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=15973 ttl=61 time=0.434 ms
64 bytes from 2.10.0.2: icmp_seq=15974 ttl=61 time=0.415 ms
64 bytes from 2.10.0.2: icmp_seq=15975 ttl=61 time=0.426 ms
64 bytes from 2.10.0.2: icmp_seq=15976 ttl=61 time=0.421 ms
64 bytes from 2.10.0.2: icmp_seq=15977 ttl=61 time=0.434 ms
64 bytes from 2.10.0.2: icmp_seq=15978 ttl=61 time=0.416 ms
64 bytes from 2.10.0.2: icmp_seq=15979 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=15980 ttl=61 time=0.416 ms
64 bytes from 2.10.0.2: icmp_seq=15981 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=15982 ttl=61 time=0.436 ms
64 bytes from 2.10.0.2: icmp_seq=15983 ttl=61 time=0.414 ms
64 bytes from 2.10.0.2: icmp_seq=15984 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=15985 ttl=61 time=0.416 ms
64 bytes from 2.10.0.2: icmp_seq=15986 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=15987 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=15988 ttl=61 time=0.402 ms
64 bytes from 2.10.0.2: icmp_seq=15989 ttl=61 time=0.436 ms
64 bytes from 2.10.0.2: icmp_seq=15990 ttl=61 time=0.466 ms
64 bytes from 2.10.0.2: icmp_seq=15991 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=15992 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=15993 ttl=61 time=0.419 ms
64 bytes from 2.10.0.2: icmp_seq=15994 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=15995 ttl=61 time=0.436 ms
64 bytes from 2.10.0.2: icmp_seq=15996 ttl=61 time=0.416 ms
64 bytes from 2.10.0.2: icmp_seq=15997 ttl=61 time=0.436 ms
64 bytes from 2.10.0.2: icmp_seq=15998 ttl=61 time=0.435 ms
64 bytes from 2.10.0.2: icmp_seq=15999 ttl=61 time=0.426 ms
64 bytes from 2.10.0.2: icmp_seq=16000 ttl=61 time=0.419 ms
64 bytes from 2.10.0.2: icmp_seq=16001 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=16002 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16003 ttl=61 time=0.414 ms
64 bytes from 2.10.0.2: icmp_seq=16004 ttl=61 time=0.437 ms
64 bytes from 2.10.0.2: icmp_seq=16005 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=16006 ttl=61 time=0.432 ms
64 bytes from 2.10.0.2: icmp_seq=16007 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=16008 ttl=61 time=0.424 ms
64 bytes from 2.10.0.2: icmp_seq=16009 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=16010 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16011 ttl=61 time=0.436 ms
64 bytes from 2.10.0.2: icmp_seq=16012 ttl=61 time=0.473 ms
64 bytes from 2.10.0.2: icmp_seq=16013 ttl=61 time=0.435 ms
64 bytes from 2.10.0.2: icmp_seq=16014 ttl=61 time=0.434 ms
64 bytes from 2.10.0.2: icmp_seq=16015 ttl=61 time=0.414 ms
64 bytes from 2.10.0.2: icmp_seq=16016 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=16017 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=16018 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16019 ttl=61 time=0.412 ms
64 bytes from 2.10.0.2: icmp_seq=16020 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=16021 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=16022 ttl=61 time=0.435 ms
64 bytes from 2.10.0.2: icmp_seq=16023 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16024 ttl=61 time=0.438 ms
64 bytes from 2.10.0.2: icmp_seq=16025 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=16026 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=16027 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16028 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=16029 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16030 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=16031 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16032 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=16033 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16034 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16035 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16036 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16037 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16038 ttl=61 time=0.462 ms
64 bytes from 2.10.0.2: icmp_seq=16039 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16040 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16041 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16042 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16043 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16044 ttl=61 time=0.463 ms
64 bytes from 2.10.0.2: icmp_seq=16045 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16046 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16047 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16048 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16049 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16050 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16051 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16052 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=16053 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16054 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16055 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16056 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=16057 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16058 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=16059 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16060 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=16061 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=16062 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16063 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=16064 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16065 ttl=61 time=0.465 ms
64 bytes from 2.10.0.2: icmp_seq=16066 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=16067 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16068 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16069 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=16070 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=16071 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16072 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16073 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16074 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16075 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16076 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16077 ttl=61 time=0.433 ms
64 bytes from 2.10.0.2: icmp_seq=16078 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=16079 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=16080 ttl=61 time=0.464 ms
64 bytes from 2.10.0.2: icmp_seq=16081 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16082 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16083 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=16084 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16085 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16086 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16087 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=16088 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16089 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=16090 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16091 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16092 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=16093 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=16094 ttl=61 time=0.472 ms
64 bytes from 2.10.0.2: icmp_seq=16095 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=16096 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16097 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=16098 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16099 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=16100 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=16101 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16102 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=16103 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=16104 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=16105 ttl=61 time=0.438 ms
64 bytes from 2.10.0.2: icmp_seq=16106 ttl=61 time=0.466 ms
64 bytes from 2.10.0.2: icmp_seq=16107 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=16108 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16109 ttl=61 time=0.461 ms
64 bytes from 2.10.0.2: icmp_seq=16110 ttl=61 time=0.468 ms
bash: line 1: 10.10.11.131: command not found
bash: line 2: 10.10.11.131: command not found
bash: line 3: 10.10.11.131: command not found
bash: line 4: 10.10.11.131: command not found
bash: line 5: 10.10.11.131: command not found
bash: line 6: 10.10.11.131: command not found
bash: line 7: 10.10.11.131: command not found
bash: line 8: 10.10.11.131: command not found
bash: line 9: 10.10.11.131: command not found
bash: line 10: 10.10.11.131: command not found
bash: line 11: 10.10.11.131: command not found
bash: line 12: 10.10.11.131: command not found
bash: line 13: 10.10.11.131: command not found
bash: line 14: 10.10.11.131: command not found
bash: line 15: 10.10.11.131: command not found
bash: line 16: 10.10.11.131: command not found
bash: line 17: 10.10.11.131: command not found
bash: line 18: 10.10.11.131: command not found
bash: line 19: 10.10.11.131: command not found
bash: line 20: 10.10.11.131: command not found
bash: line 21: 10.10.11.131: command not found
bash: line 22: 10.10.11.131: command not found
bash: line 23: 10.10.11.131: command not found
bash: line 24: 10.10.11.131: command not found
bash: line 25: 10.10.11.131: command not found
bash: line 26: 10.10.11.131: command not found
bash: line 27: 10.10.11.131: command not found
bash: line 28: 10.10.11.131: command not found
bash: line 29: 10.10.11.131: command not found
bash: line 30: 10.10.11.131: command not found
bash: line 31: 10.10.11.131: command not found
bash: line 32: 10.10.11.131: command not found
bash: line 33: 10.10.11.131: command not found
bash: line 34: 10.10.11.131: command not found
bash: line 35: 10.10.11.131: command not found
bash: line 36: 10.10.11.131: command not found
bash: line 37: 10.10.11.131: command not found
bash: line 38: 10.10.11.131: command not found
bash: line 39: 10.10.11.131: command not found
bash: line 40: 10.10.11.131: command not found
bash: line 41: 10.10.11.131: command not found
bash: line 42: 10.10.11.131: command not found
bash: line 43: 10.10.11.131: command not found
bash: line 44: 10.10.11.131: command not found
bash: line 45: 10.10.11.131: command not found
bash: line 46: 10.10.11.131: command not found
bash: line 47: 10.10.11.131: command not found
bash: line 48: 10.10.11.131: command not found
bash: line 49: 10.10.11.131: command not found
e=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=16146 ttl=61 time=0.434 ms
64 bytes from 2.10.0.2: icmp_seq=16147 ttl=61 time=0.457 ms
